ID,Username,CreateDate,Biased,Keyword,Text,annotation
1295216681577398272,Murda_Vipaksh,2020-08-17 04:31:35+00:00,1,Israel,RT @hannah_aslamx: idk what israel is x,1
1401633348141731840,timishigh,2021-06-06 20:13:25+00:00,1,Jews,"@danalytix2 @m_shanableh @malmuhta @LinahAlsaafin @JeSuis4Peace Bro literally again proving my point. The people that's lived there for years created their their own identity separate from other Arab cultures. Jews Christians Muslims, all Palestinians",0
1650552281845182478,Muslimah_Imaan,2023-04-24 17:28:24+00:00,1,Israel,@GBNEWS But you support and reward Apartheid and racist Israel. Isnt that hypocrisy? https://t.co/3kkywwsBLI,0
1613544996820451329,CostantiniWHear,2023-01-12 14:34:40+00:00,0,Jews,"Santos often spoke of his grandparents as Jews who fled Nazi oppression during World War II, as part of his Jewish heritage. He claimed to play volleyball at Baruch College, which he never attended.",0
1475481297116143626,heliiosjay,2021-12-27 14:58:49+00:00,0,Jews,"@beetlewingss @_uRocketquinn @oofouchoww According to Wikipedia he identifies as Jewish! I think that's how the Orthodox jews do it tho, with secular jews if you have one jewish parent and identify as Jewish, you're Jewish",0
1220347216419676162,health_life_fit,2020-01-23 14:07:04+00:00,0,Jews,"India is not only a place where Jews never faced anti-semitism or persecution, it is also a county that provided a safe haven to Jews escaping the #Holocaust. #NeverForget #UnitedinMemory75 https://t.co/cBFLE9an6z",0
1565474279558623232,loubardias,2022-09-01 22:58:48+00:00,0,Israel,RT @KimDotcom: US to Ukraine â€œHereâ€™s 100 billionâ€ US to Pakistan â€œHereâ€™s 8 billionâ€ US to Israel â€œHereâ€™s 3.8 billionâ€ US foreign aid â€œHereâ€™s 47 billionâ€  US to Americans â€œSorry you lost your home. Sleep in your car.â€,0
1263724927309488130,PanayotaKL,2020-05-22 06:54:36+00:00,0,Israel,"As Greece and Israel celebrate 30 years of full diplomatic relations, PM @netanyahu and I reaffirmed the strategic partnership between our two countries. Our relationship is going from strength to strength, expanding further in areas such as energy, defense, tourism &amp; technology. https://t.co/ZcpoumObkd",0
1597151475247243265,theclawsoftime,2022-11-28 08:52:39+00:00,0,Jews,"RT @ggreenwald: There is, indeed, massive anti-Semitism in UK Labour. It comes from the Blairites &amp; centrists who have cynically weaponized it to silence critics and now purge dissenting Jews. It's been going on since @angelasmithmp created her infamous list of Bad Jews:  https://t.co/VRi6ljjWtl",0
1141378995935686656,FernandoFalco3,2019-06-19 16:15:33+00:00,1,ZioNazi,@swilkinsonbc How about expel all zionazis of Palestine!,1
1294748884959236096,ZahirAbbasR,2020-08-15 21:32:44+00:00,0,Israel,The United States treats israel more like a state than it does Puerto Rico.,0
1512526217991401473,rhodaweisman,2022-04-08 20:22:06+00:00,0,Israel,"Please join me before we begin our weekend and #Sabbat celebrations, to think of those who were injured or lost their lives this week from war and terror in #Israel and #Afghanistan. May their lives be a blessing forever. May all those who love them know they are not forgotten. https://t.co/DGgNqSFu2n",0
1190205141380583424,Iqbalwaheed17,2019-11-01 09:53:13+00:00,1,ZioNazi,@YourFriendZippy ZioNazis propoganda hopefully Brits not going to fall for this zionists shit,1
1472508288852017153,LeHobbitFan,2021-12-19 10:05:08+00:00,0,Jews,"@DMcWildin Ppl already took Tolkien saying ""Wouldn't you say the Dwarves remind you of Jews?"" at face value, it's only a matter of time",0
1262689067206086657,IreadMad,2020-05-19 10:18:27+00:00,0,Jews,"@RivkahBrown @BoDPres ""The hundreds"" of young British Jews demanding that the BOd condemn annexation? \nhttps://t.co/rNOBz2pih7",0
1326400820087230464,GOPBeCrazy,2020-11-11 05:46:13+00:00,0,Jews,@ToriGlass We didn't go to the moon. The economy will crash and the dollar will be worthless so they hoard items to trade (but not useful items!). We will have a civil war. We will have to smuggle Jews during the ww3 like Corrie Ten Boom...I could go on.,0
1192249138957582338,Eugeniabanuelos,2019-11-07 01:15:20+00:00,0,Jews,"For Ukrainian Jews, having a Jewish president is a source of pride — and fear: While Volodymr Zelensky's election has brought hope, antisemitism is still rife https://t.co/v34RqNz5pt JPost https://t.co/Lrp92DUgoC",0
1192126138073657344,IsaaCarlitos,2019-11-06 17:06:34+00:00,0,Jews,"“If we were white — if we were Irish, Jews, Poles — Nat Turner would be a hero. If a white man stands up and says, ‘Give me liberty or give me death,’ the whole world applauds. If a black man says the exact same thing, he is treated as a criminal” James Baldwin https://t.co/y4QHaqSMVd",0
1345224051564769282,208_sasha,2021-01-02 04:23:01+00:00,0,Israel,"Let’s zoom in on what’s happened in Israel in only 2 months since an article in The Wall Street Journal quoted epidemiologists saying that widespread mask usage was the reason the curve came down in Israel\n\nYup, looks right https://t.co/OvSeiuAwcb",0
1639048313751105541,trad_priest,2023-03-23 23:35:44+00:00,1,Jews,"@Littleleers15 You seem to have this bizarre idea that Jews are above reproach. ""Are all Jews the same?"" In so far as their strong ethnic identity &amp; commitment to that identity, yes. And you're really asking my denomination? haha Have you bothered to look at my name here?",0
1285974358637391875,AmandaR75321365,2020-07-22 16:25:54+00:00,0,Jews,@damian_from Most of the people I know who have been suspended are left wing jews ffs,1
1576063765191311360,kaleidoscopeT0,2022-10-01 04:17:38+00:00,1,Israel,RT @kaleidoscopeT0: Israelâ€™s Conduct Incomprehensible                                     JEREMIAH 8:4-9,0
1607235834218184704,hypheejay,2022-12-26 04:44:18+00:00,0,Israel,"RT @mtracey: India, Pakistan, China, Indonesia, Bangladesh, Egypt, Iraq, Saudi Arabia, Kenya, Nigeria, South Africa, Mexico, Brazil, Argentina, Colombia, Turkey, Israel, and more have called for negotiations in Ukraine. The real global outliers are implacable pro-war zealots in the US and EU",0
1635589879408078850,mvivek27595,2023-03-14 10:33:09+00:00,0,Israel,"@manoraic @KaleemA70780403 @DROPPINLIBS @AhmedKhabeer_ Hamas Palestinian govt are together, right? If not how can they lauch barrages of rockets into civilian areas of Israel everytime from Palestine? Why aren't palestines police aren't able to stop the shipments of rockets in the country when it is done by terror grps?",0
1256317642412978177,ConradkBarwa,2020-05-01 20:20:41+00:00,0,Jews,TIL Harvard invented the college interview and evaluation of extracurricular activities to weed out Jews in the selection process.,0
1091099711585599488,joeburns_joe,2019-01-31 22:23:37+00:00,0,Jews,@irishzionist Arabs and Jihadi supporters scratching their heads wondering how they can blame Jews. \n\nWait until a Gazan gets eaten by a shark lol,1
1112725818793435138,lnnrtz,2019-04-01 14:38:03+00:00,0,ZioNazi,"@edipyuksel @IDF ""Zionazi crimes."" Typical anti-Semitic garbage.",0
1150407129678909442,TNsmartgal,2019-07-14 14:10:07+00:00,0,Jews,Gestapo rounded up Jews.\n\nICE rounds up brown people.\n\nNeither were criminals.\n\nhttps://t.co/Tll0UG2zAf,0
1251641618584621057,Gumanti95485609,2020-04-18 22:39:50+00:00,0,Israel,"Citizens of Israel, our accomplishments measure up to every global standard, all the more so since we live in a very small and crowded country. Therefore, your achievement here is very important.",0
1452273277733412871,SarahMya2000,2021-10-24 09:58:26+00:00,1,Israel,Just a reminder... South Africa - 1967 Terrorism Act. https://t.co/HZJStFzGXA Israel - 2021...,0
1251149488720207873,AshCoo13,2020-04-17 14:04:18+00:00,0,Jews,‘We act to save lives. The exact opposite of the slaughter of 6 million Jews’ — Listen to Colorado’s first Jewish governor respond to critics that compared his stay-at-home orders to Nazism https://t.co/9PSncKFeH1,0
1225984535046840320,Jeffcam1263,2020-02-08 03:27:45+00:00,1,Jews,"The Synagogue controls the East &amp; West\n\nThe Jews control the cinema and the film industry, not only in America but in almost all countries of the world, including the Soviet Union. The textile industry and the cotton trade is also nearly everywhere in the hands of Jewry.",0
1321178217470959618,nipp2sinoguanxi,2020-10-27 19:53:28+00:00,0,Jews,This is your periodic reminder that Uyghurs are about 1% of China's population. Much like how Jews were around 1% of the pre-war population in Europe.\n\nAny foreign policy discussion on China that sidelines/neglects Uyghurs is betraying history.\n\nhttps://t.co/Dt9vTHDJsk,0
1488598411955822601,Khalid91683452,2022-02-01 19:41:32+00:00,1,Jews,"@Omar92Rana Indeed, palestinian sister....what strikes me odd is that the jews didnt learn anything from Hitler....instead they copied his evil acts....an evil breed indeed",1
1284949434745290753,PhilipJOzoigbo,2020-07-19 20:33:13+00:00,0,Jews,"@MOFAVietNam The government of Nigeria is sponsoring terrorist against Christians, Jews and Muslims.@UNDPVietNam @EUDelegationVN @MOFAVietNam @UN @UN_HRC @UKParliament @_AfricanUnion @FBI @WelcomeVietNam @F1VietnamGP @OOCLvn. May God bless Vietnam and May God give Biafra freedom https://t.co/51LKZgXblC",0
1283138509163896832,dmeblue,2020-07-14 20:37:14+00:00,0,Israel,"@TXLADY7061 In the Bible, Magog is Turkey.   We are moving forward.  It is Turkey who will attack Israel.",0
1219355089854439424,SavedRepublica,2020-01-20 20:24:42+00:00,1,Jews,"What do the #TommyRobinson movement think about this Jews views on British white girls rape privilege? Because , you�ve all been very very quiet about this ??",0
1393468263246483456,schraubd,2021-05-15 07:28:18+00:00,0,Jews,"@TzuSays @JIMENA_Voice @levine2001 The analogy isn't someone who blindly supports Palestine up to and including rockets. The analogy is to a Palestinian who, merely by speaking of his history at all, is assumed to support ethnic cleansing of Jews. It's bad (dare I say racist) practice, and one shouldn't do it.",0
1260980354707599368,bindawa_peace,2020-05-14 17:08:39+00:00,0,Jews,"When King Mohd V of Morocco was commanded by Adolf Hitler 2 round up all Moroccan Jews 4 relocation to Nazi concentration camps during World War II, he replied &amp; said: There are no Jews in Morocco. There are only Moroccan subjects. Not a single Moroccan Jew was deported or killed https://t.co/tRWMsPJYCz",0
1520402833576763393,MutantCanuck,2022-04-30 14:00:57+00:00,0,Jews,"The majority of Jews today in the United States are marrying folks who aren't Jews. I really hope by the time their children— and my hypothetical children— are old enough to choose their own Jewish affiliations, we'll be ready to welcome them.\n\nAnyway, I have a drash to write.",0
1246841409627439104,kwkinnersley,2020-04-05 16:45:31+00:00,0,Jews,"@TimBurt @realDonaldTrump Christians and Jews have died, and atheists have lived.  Explain that.",0
1221945810780327936,Joey_Case,2020-01-27 23:59:18+00:00,0,Jews,Fun fact for Holocaust Remembrance Day: this was the same tactic used to keep European Jews out of the United States in the 1930s. https://t.co/ufVU73Rmmd,0
1518554480131911682,Davwud,2022-04-25 11:36:16+00:00,0,Israel,@EuromaidanPR Israel? \nLasers?,0
1476658695719297036,lloyahu,2021-12-30 15:57:22+00:00,0,Israel,"Jer 3:6 The LORD said also unto me in the days of Josiah the king, Hast thou seen that which backsliding Israel hath done? she is gone up upon every high mountain and under every green tree, and there hath played the harlot. https://t.co/fmfIxvLyqt",0
1552583448941932544,shaebaan,2022-07-28 09:15:14+00:00,1,Jews,If you think male ppl are equal to israeli jews. Can you relate? ðŸ‘‡ðŸ½ https://t.co/Cw7LeFRy9a https://t.co/PCHcM8pZhZ,0
1268180516316086272,docholliday241,2020-06-03 13:59:31+00:00,0,Jews,Fucking ridiculous \n\nCo-opting tragedy &amp; trying to channel pain onto Jewish targets is part of the racist experience Jews have endured for 2000 years\n\nAntisemities tried to channel pain from Grenfell fire onto Jews\n\nAntisemites tried to channel pain from the plague onto Jews https://t.co/EQXYLTmd3m,0
1270390197180604417,Yair_Rosenberg,2020-06-09 16:20:00+00:00,0,Jews,"Say what you will about us Jews, we do bring people together. https://t.co/RwgidRyMCF",0
1394979952836202496,AdvmadanG,2021-05-19 11:35:12+00:00,0,Israel,@DrRonMalka @ElbitSystemsLtd @IsraelinIndia Israel had always supported India in all difficult times. We all Indians are with Israel in there difficult time.   ThankYou Israel! ðŸ™,0
1482551965452283906,allmattlaw,2022-01-16 03:15:07+00:00,0,Jews,"Jews at synagogues across America are currently observing Shabbat behind airport-level security, unaware of what is happening in Texas.\n\nThey will turn on their phones when Shabbat ends in a few hours and be reminded, heartbreakingly, why the security is necessary.",0
1215429058185564160,otoniel1234567,2020-01-10 00:24:03+00:00,0,Israel,RT @BeholdIsrael: 50 years record of rainfalls in Israel within the last two weeks. The level of the Sea of Galilee is rising very fast!,0
1604675115433828358,olimegabaser,2022-12-19 03:08:55+00:00,0,Jews,"RT @tedfrank: New York prosecutorsâ€™ war on Jews: out of over 300 anti-Semitic attacks since 2018, only two perpetrators served prison time. #underincarceration   â€˜Inconvenient Anti-Semitesâ€™ in New Yorkâ€™s War on Hate - WSJ https://t.co/9L9JZe4XHs",0
1216200617598898177,360CNN,2020-01-12 03:29:57+00:00,1,Jews,"Actually Jews seem rather searchable on their history of Patricide. The Mass Murder of Jews by Jews is found in WW2, Post WW2, the Bible, likely the Koran as well, not sure about that being found in the Torah or Talmud as that seems a rather dark, evil label. https://t.co/RMxQPNnHxX",0
1633102439921377284,Usonofa,2023-03-07 13:48:57+00:00,1,Jews,The Left wasnâ€™t mistaken about the #January6 protesters. They called them â€œinsurrectionistsâ€ &amp; â€œterroristsâ€ for the same reason that Stalin called the kulaks parasites and Hitler called the Jews vermin. The labels were aimed at dehumanizing people in order to destroy their lives,0
1637537006707261440,DOLLATALINA,2023-03-19 19:30:21+00:00,1,Israel,"Well done, now issue an arrest warrant against the Bush Administration for their #WarCrimes in #Iraq and #Afghanistan and against #Israel for its crimes and #apartheid against #Palestinians https://t.co/5TUK1LbGl0",0
1211999282674511873,melindacleg,2019-12-31 13:15:21+00:00,0,Jews,Jews in NYC face this hatred daily at the hands of radical Blacks who are culturally and institutionally taught to hate Jews from childhood.   I saw it as a cop   This is the root cause of those anti-Semitic attacks that deBlasio refuses to acknowledge.   https://t.co/1ZpMWyzOx3,0
1345309310855864320,WDoninck,2021-01-02 10:01:49+00:00,0,Israel,"@neyts_johan As 2021 dawns, Israel becomes first country to vaccinate 10% of population | The Times of Israel https://t.co/kv0DnaXd3I",0
1644605168275664896,ByHedge,2023-04-08 07:36:42+00:00,0,Israel,"Extremely important! #Israel's *right-wing* ex-Minister of Defense, Moshe Ya'alon, sheds light on Israel's most dangerous government &amp; the supremacist ideology of its Finance &amp; Security Ministers.\n\nListen to every word to understand the ongoing escalation! https://t.co/rC6ZDUCMXk",0
1543767211373912066,Upschittscreek1,2022-07-04 01:22:39+00:00,0,Jews,"RT @DoctorHenryCT: I remember reading about Hitler &amp; German citizens who claimed Hitler fooled them. Actually, he said exactly who he was &amp; his hatred of Jews led to the Holocaust. So, I don't want to hear from Trump supporters down the road that they were misled. The rest of us saw it coming.",0
1234237326043287554,DesertRainFrog1,2020-03-01 22:01:24+00:00,0,Israel,"Coronavirus updates:\n- Germany: 12 new cases, 50 so far today, 129 total\n- Israel: 3 new cases today, 10 total\n- Iceland: 1 new case, 2 new cases so far today, 3 total https://t.co/eUoE2b20hL",0
1283071807155769345,Richard_FLDems,2020-07-14 16:12:11+00:00,0,Jews,THE LAST JEWS IN YEMEN ARE ABOUT TO BE ETHNICALLY CLEANSED. THE LAST JEWS IN YEMEN ARE ABOUT TO BE ETHNICALLY CLEANSED. THE LAST JEWS IN YEMEN ARE ABOUT TO BE ETHNICALLY CLEANSED. THE LAST JEWS IN YEMEN ARE ABOUT TO BE ETHNICALLY CLEANSED. THE LAST JEWS IN YEMEN ARE ABOUT TO BE E,0
1231013573922607108,nlrunyon36,2020-02-22 00:31:21+00:00,0,Jews,"WARNING: They tell us who they are, when will Jews &amp; Christians listen?  Turkish Imam Muhammed Korkmaz Hoca;  ""I am raising my son to be a high-quality, fantastic Enemy of the Jews and Christians""  ""I am their enemy. May the curse of Allah be upon them &amp; grant us hatred of them!"" https://t.co/HNQpl6my74",1
1560006333243482113,esternlukin,2022-08-17 20:51:08+00:00,0,Jews,"RT @HolocaustMuseum: Anne Frank is among the most well-known of the six million Jews who died in the Holocaust. For many students around the world, her diary is the first encounter they have with the history of Nazi Germany's attempt to murder all the Jews of Europe during World War II.",0
1191324366258212864,mtfinnegan,2019-11-04 12:00:37+00:00,0,Kikes,"Richard Spencer is a fucking Nazi.\nDon't believe it?\nListen to this.\n\n""Little fucking kikes, they get ruled by people like me. Little fucking octaroons. My ancestors enslaved those pieces of fucking shit."" via @Avi_Bueno\n#mondaymorning @mondaymotivation \nhttps://t.co/zGMD8inyyJ",1
1345378025320361984,Biswaji39516992,2021-01-02 14:34:51+00:00,0,Israel,Israel leads the world in Covid-19 vaccinations per capita | In Hindi. https://t.co/29HUWcdOHt,0
1647874760594935813,dr99mustafa3,2023-04-17 08:08:53+00:00,1,Israel,Canâ€™t argue with this: Israel is a lunatic state. https://t.co/tVyITSzvJU,1
1409110526714597381,MunibSarfraz,2021-06-27 11:25:04+00:00,0,Jews,Best! We should have relationships with christians jews anyone in this world but not qadianis. (i am not asking to kill them though) but they are fitna untill they either accept themselves non muslims or accept finality of prophet. #PS: i don’t care whatever label u have 4 me. https://t.co/HXG0s3dEF8,1
1310212762904211457,mirikrantz,2020-09-27 13:40:39+00:00,0,Jews,"The Jewish holiday of #YomKippur begins tonight at sundown.\n\nWe wish Jews in Israel &amp; around the world ""Gmar Chatima Tova"" &amp; a meaningful holiday. May you be sealed in the book of life. https://t.co/stjeeVoHXA",0
1098605802431148033,FernandoFalco3,2019-02-21 15:30:09+00:00,1,ZioNazi,@DaysofPalestine Troglodites zionazis!,1
1582262278606319616,truethislife482,2022-10-18 06:48:18+00:00,0,Jews,"RT @TBarLavi: Today, Jews in #Israel &amp; around the world celebrate Simchat Torah, as we finish the annual reading of the 5 Books of Moses &amp; start again from the very beginning.  The #Torah tells the origin story of the #Jewish people &amp; expresses our foundational values.  Chag Sameach! ðŸ‡®ðŸ‡±ðŸª¬ðŸ• https://t.co/vWwKXqHNob",0
1345037630271053824,danwolf01,2021-01-01 16:02:15+00:00,0,Israel,"Israel will likely have vaccinated most of its truly vulnerable population within a week or so. It’s taken no breaks, not even for Shabbat - rabbis blessed round-the-clock vaccination because it’s a life-saving activity. https://t.co/YDL9weP70u",0
1175433676366258177,karolinnkamm,2019-09-21 15:36:41+00:00,1,Jews,"Emanuel Ringelblum, historian\n""The Jewish Gestapo agents were busy looking for the rich Jews with hoarded goods, smugglers etc. Politics interested them little.""\n\n⬇️\nhttps://t.co/ZnAz3kqO7r https://t.co/q006vQyDoZ",0
1313820458718904321,HaleyTessIsis,2020-10-07 12:36:21+00:00,0,Jews,@EinsteinsMagic NEVER AGAIN.  The Democrat Party has two distinct religious underpinnings; atheism and Satanism.  So first the Jews and then the Catholics and then the rest.  We all must stand for God and say NEVER AGAIN for any of us for it will be for all of us when done.,0
1452618157319933958,FalahSaab,2021-10-25 08:48:51+00:00,0,Israel,Israel remains silent on Sudan coup amid normalization push between the two countries - read @jonathanlis1 in @haaretzcom  https://t.co/rnfC2rxx11,0
1272901386263543814,altha1952,2020-06-16 14:38:34+00:00,0,Israel,"Israel, Blamed for George Floyd’s Death, Replies to Its Calumniators\nhttps://t.co/E9AbsjaCsL",0
1164912960193490944,RamGupt82783087,2019-08-23 14:51:07+00:00,0,Jews,"""The great Sage has spoken; Democratic Party Jews are disloyal to Israel"". What Trump meant was that after he had done so much for Israel, he expected the Jewish population in US to be completely loyal to him in supporting him, instead of openly criticizing him and his policies.",0
1300530519558348800,gridonagrid,2020-08-31 20:26:53+00:00,0,Jews,"@Rex_Aletheia @BernardoVerda @DavidNeiwert Let�s get this all straight: Soros, a Jew, was a Nazi. Even though the Nazis wanted to exterminate Jews. And the Jews are also funding the Left, who are also Nazis, even the Nazis also hated the Left. And yet, somehow, all the white nationalists are on the Right. Please explain.",0
1457849793053605896,barry100CA,2021-11-08 18:17:30+00:00,0,Israel,WATCH: 'Now's the time for Republicans to wipe out the 'Squad'' | World Israel News https://t.co/3HoL4FgYDT  #USA #America #Socialism #Squad  #Congress,0
1266202407916179458,kenyadad12,2020-05-29 02:59:13+00:00,0,Jews,IDIOTS want to have an my atrocity is more horrible than your atrocity LMFAO Jews Native Americans and Blacks shouldn't ever get involved in that bullshit discussion that leads absolutely nowhere and benefits absolutely no one LMFAO I've been treated worse than you LMFAO IDIOTS,1
1367463335122243585,Johan_BAK87,2021-03-04 13:13:59+00:00,1,Jews,"@ClaireRedacted @Chartoc Claire, do you think the trope that the Jews rule the world or have power disproportionate to their numbers is baseless? Do you think that perception comes from somewhere?\n\nI oppose anti-Semitism, but you can't simply ""cancel"" everyone who questions Jewish lobbying.",0
1486302009066196996,Eli_A_Levine,2022-01-26 11:36:27+00:00,0,Jews,"Observation: For as much as US Jewish orgs lament the fractured relationship between US Jews and Israel, there's arguably a more fractured relationship *within* the US Jewish community that people would really rather not address",0
1508599248211922950,stratosphere53,2022-03-29 00:17:43+00:00,0,Israel,"Biden admin, Israel continue to butt heads on Iran nuclear deal https://t.co/09DVa3495u",0
1452989546996588553,HEAD1of1,2021-10-26 13:24:37+00:00,1,Jews,@UnSpokenTruthz @tariqnasheed Notice how fast Asian people got a bill passed. Notice how much money they gave Afghans. Notice how Jews still get benefits from their suffering. Notice how the Alphabet 🏳️‍🌈 people got more pull in the world than Black people because of their united front right or wrong.,0
1412564686516666369,paulaptlb,2021-07-07 00:10:40+00:00,0,Jews,"@GorskiPhilip @mboorstein @PaulFroese I wonder why journalists haven't explored the buses of Orthodox Jews who attended the rally, or many Hindu nationalists who also share in Trump fervor. There were photos of an Indian flag in front of the Capitol building.",0
1552871475635318786,ShazinOr,2022-07-29 04:19:45+00:00,0,Jews,RT @MojackMarine: It's NOT a stretch that Putin will punish Jews living in Russia for his failures in Ukraine. Dictators always need a scapegoat!,0
1246217715360112642,kamrantahawar21,2020-04-03 23:27:11+00:00,0,Jews,@YasirAdeelSk @RMohammedShafiq before khna kaba muslims and jews to gather use to used kibla aul .but allah had ordered to prophet Muhammad saw that from to day musl;ims will use khana kaba .so Allah had resolved issue along time ago  .but some muslims many muslims are still claiming batul mukudis,0
1521277608322867200,the_ns,2022-05-02 23:57:00+00:00,0,Jews,"RT @DarthPutinKGB: Foreign minister Lavrov:  ""War is peace.  Freedom is slavery.  Ignorance is strength. Jews are antisemites.""",1
1601544130894913537,MLFuturist,2022-12-10 11:47:30+00:00,1,Israel,RT @Africa4Pal: A message from the world to Apartheid Israel.   #FreePalestine https://t.co/m4EYSXGOTL,0
1255531196743909380,bhuwanchand,2020-04-29 16:15:38+00:00,0,Israel,"What the secret of success for Israel 72 years of independence. A tiny country, surrounded by enemies, against all odds, is protect by the army of its people, empowered by commitment, spirit, passion, and love. https://t.co/Ek8jkTvOTP",0
1233597018146082816,mohd_shakeel021,2020-02-29 03:37:02+00:00,1,ZioNazi,"This Fake #Arab TV &amp; all ZioNazi media are screaming but #Assad &amp; #Putin have all rights under international law to kick out foreign invaders - Turkey, the USA and ZioNazi Israel NOW. Why don't they? (33 Turkish soldiers killed in Syrian air raid in Idlib https://t.co/0dSC4hk9UF",1
1534697430339530752,ButlerWbhickok,2022-06-09 00:42:35+00:00,0,Israel,RT @WendyWatson222: Israel makes dramatic upgrades to military plans to attack Iran - The Jerusalem Post https://t.co/3fXg6VubeM,0
1197391443351998465,stacieco13,2019-11-21 05:49:01+00:00,0,Jews,@JessaMcLeanNDP @SaiaYork No Jews allowed on campus huh?  Despicable. https://t.co/2p4501Wizk,1
1176217813670879232,corjoy,2019-09-23 19:32:34+00:00,1,ZioNazi,"Outrageous &amp; the usual ZioNazi tactics-The masters of deception will continuously come up w/nefarious activity to strangulate the indigenous Palestinians into submission-They haven’t realized the courageous Palestinians don’t submit to bullies,murderers, criminals inhumane ppl https://t.co/HbuVyV1jAK",0
1506669142610522125,martinartist_19,2022-03-23 16:28:10+00:00,0,Jews,@MichalSabra It will never change until all of Israel is for Jews and others who are not trying to kill Jews.,0
1615356944176545792,IrkaLive,2023-01-17 14:34:42+00:00,0,Jews,"â€œGlobalize the intifadaâ€ individuals, you want to #genocide 1.8 Israeli #ARABS who donâ€™t want to touch you with a toilet plunger.\nLouder for people in the front: â€œglobalize the intifadaâ€ see #Israeli #Arabs as COLLATERAL DAMAGE in genocide of #Jews.\nPass it on.",1
1362414694703783936,joy_djkr71,2021-02-18 14:52:30+00:00,0,Jews,"18 February 1943 | A transport of 1,108 Jews deported from #Westerbork in the German-occupied Netherlands arrived at #Auschwitz. SS doctors sent 200 men &amp; 61 women to the camp. The remaining 847 people were murdered in gas chambers.\n\nAmong them was Philip Cohen. He was almost 3. https://t.co/KrIyIkVskx",0
1458994471727558658,AnarchoZionist,2021-11-11 22:06:03+00:00,0,Israel,Israel-hater Huwaida Arraf is running for Congress in Michigan's  10th Congressional District https://t.co/x6BWYcx94Z,0
1581761330230751232,rjber15,2022-10-16 21:37:43+00:00,0,Jews,RT @NoLieWithBTC: Today a former President of the United States released a statement saying â€œU.S. Jewsâ€ should be â€œappreciativeâ€ of him and â€œget their act together... before it is too late.â€   This should be widely condemned by the Republican Party but it wonâ€™t be.,0
1505731595390513152,RMcCull75184904,2022-03-21 02:22:42+00:00,0,Israel,"Life, Liberty &amp; Levin 3/20/22 Today | FOX BREAKING NEWS March 20, 22 https://t.co/8ySsWgLmVY via @BlazeTV @netanyahu #AbrahamAccords #China #twaiwan #blackmail #spyware #Iran #Israel #peacethrustrength #RussiaInvadedUkraine #Afghanistan #bidenpropaganda #generalmilly #Zelenskyy",0
1291370989650087936,peacedovelives,2020-08-06 13:50:11+00:00,0,Jews,New video from #JustJews: Jews have never spoken with just one voice. #BoardofDeputies #ManyJewishVoices https://t.co/KSpyy8Sqcw,0
1465136536953835522,tunnell55,2021-11-29 01:52:25+00:00,0,Jews,Christians could learn a lot from Jews and Muslims.\n\nHere we go again https://t.co/hj9DkP2zU6 via @PalmerReport,0
1191357291112456192,azzcatdesign,2019-11-04 14:11:27+00:00,0,Kikes,"Richard Spencer is a fucking Nazi. Don't believe it? Listen to this.  ""Little fucking kikes, they get ruled by peop� https://t.co/dakbfTRBEl",1
1548825554497032194,ProTraderAlan,2022-07-18 00:22:42+00:00,0,Israel,RT @j_bubbie: This happened while I am in Israel for Maccabiah. Iâ€™m sure the Palestinians are celebrating the killing of an Israeli policeman.  https://t.co/uKfClE2a36,0
1123924052236734464,DrDarco,2019-05-02 12:15:50+00:00,0,Jews,@WhiteHouse But you hate Muslims and don�t respect Jews. And when was the last time you went to church?,0
1433924839388041219,sanmoix,2021-09-03 18:48:17+00:00,0,Israel,"How come Israel, the highest vaccinated country, has the worse Covid cases rate per population right now?",0
1513033553042411526,Asinomatico,2022-04-10 05:58:04+00:00,0,Israel,"#Syria #Israel \nIsraeli-AF has launched missiles (from Lebanese airspace) at targets in #Hama, Syria https://t.co/9TONoCQeqA",0
1541212889805201409,BCHvids,2022-06-27 00:12:41+00:00,0,Jews,"@FA5TFATI @ErinSecrist1 @MichaelJHooper1 @TheIdealistic1 No it is not. The Quran comesâ€¦ what, 2100 years after Genesis?    That is about the same time as today is removed from the letters of Paul or the first gospel of Mark.  The Jews had it first. Islam ripped them off and made their own thing.   Ergo, pastiche.",0
1594916814856736769,pinatafullabees,2022-11-22 04:52:55+00:00,0,Israel,RT @EfratPekado: Arabs telling black Jews living in Israel that our country hates us will never not be funny to me. Like honey do you want to talk about how your country/community treats black people?  Black people are safer in Israel than in any Arab country. Period,0
1294255751012257795,Francis98022558,2020-08-14 12:53:11+00:00,0,Israel,What President @realDonaldTrump did today was unbelievable.\n\nHe brokered a peace deal between Israel &amp; the United Arab Emirates. \n\nPresident Donald J. Trump deserves the Nobel Peace Prize\n\nRaise your hand if you agree 🖐,0
1650458913379176449,King_Julien1984,2023-04-24 11:17:23+00:00,0,Jews,"@Siralanhe @Anna_Soubry God forbid say anything about Jews. You can't even say that other people perished during the holocaust that you are labelled antisemitic. She expressed an opinion. Having said that, it wasn't very clever as she should have known better.",0
1505677698051543044,Chaim_Yehudah,2022-03-20 22:48:32+00:00,0,Jews,"Zelensky's claim that the Ukrainians were righteous gentiles who saved Jews in the Holocaust is sick historical revisionism. The Ukrainians were active, enthusiastic Nazis. Ukrainian Jewry wasn't annihilated in Poland, but in Ukraine, by their neighbors.",0
