"id","user_posted","name","description","date_posted","photos","url","quoted_post","tagged_users","replies","reposts","likes","views","external_url","hashtags","followers","biography","posts_count","profile_image_link","following","is_verified","quotes","bookmarks","parent_post_details","external_image_urls","videos","external_video_urls","verification_type","user_id","context_added","timestamp","input","discovery_input","error","error_code","warning","warning_code"
"1937585043951714510","yemenstarvi","Yemen Starving","Children in 🇵🇸💔","2025-06-24T18:54:07.000Z","[""https://pbs.twimg.com/media/GuOvU-JXIAAHZFo.jpg""]","https://x.com/yemenstarvi/status/1937585043951714510","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,21,352,676,6180,,,12068,"YEMEN STARVING is a leading humanitarian organization for poor families.Registration # 14156409",817,"https://pbs.twimg.com/profile_images/1541594109525254144/8xgVcmBJ_normal.jpg",4573,false,5,10,"{""post_id"":null,""profile_id"":""1541593845317656577"",""profile_name"":""Yemen Starving""}",,,,,"1541593845317656577",,"2025-07-24T02:52:57.897Z","{""url"":""https://twitter.com/1541593845317656577/status/1937585043951714510""}","{""url"":""https://x.com/yemenstarvi"",""start_date"":"""",""end_date"":""""}",,,,
"1947884471291654235","aldamu_jo","Irlandarra","She nailed it ,  Brilliantly Eloquent!   Ana Kasparian “War with your money” Free Palestine 🇵🇸","2025-07-23T05:00:22.000Z",,"https://x.com/aldamu_jo/status/1947884471291654235","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,101,1657,3763,42771,,,86898,"Some people call it democracy
electing a dictator every 4 years.          

https://t.co/IWx99cH6Td

Tiocfaidh ár lá! Euskal Herria Askatu! فلسطين الحرة",32664,"https://pbs.twimg.com/profile_images/1176873787041734657/h3tz1JwW_normal.jpg",16778,false,45,203,"{""post_id"":null,""profile_id"":""1168233995945033728"",""profile_name"":""Irlandarra""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1947884369860763648/vid/avc1/360x640/2bTNAO7jUjbp_RKs.mp4?tag=21"",""duration"":59072}]",,"blue","1168233995945033728",,"2025-07-24T02:52:57.900Z","{""url"":""https://twitter.com/1168233995945033728/status/1947884471291654235""}","{""url"":""https://x.com/aldamu_jo"",""start_date"":"""",""end_date"":""""}",,,,
"1872296708694274488","sophielouisecc","Sophie Corcoran","Young Brits are having to work 40 hours a week, whilst being stuck in their parents homes/ to fund the lives of migrants who will enjoy more privileges than what we are ever going to be able to afford, because we have to pay for them. The system is rigged against young people","2024-12-26T15:01:35.000Z",,"https://x.com/sophielouisecc/status/1872296708694274488","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1198,3644,29781,1808450,,,232705,"🖊️ words in Daily Express  🇬🇧 Young People Director at British PAC 🇬🇧",8356,"https://pbs.twimg.com/profile_images/1877402335615373312/H8kNtgPx_normal.jpg",4875,false,156,976,"{""post_id"":null,""profile_id"":""1063839405977337856"",""profile_name"":""Sophie Corcoran""}",,,,"blue","1063839405977337856",,"2025-07-24T02:52:57.909Z","{""url"":""https://twitter.com/1063839405977337856/status/1872296708694274488""}","{""url"":""https://x.com/sophielouisecc"",""start_date"":"""",""end_date"":""""}",,,,
"1935039060516429912","OnlinePalEng","PALESTINE ONLINE 🇵🇸","A passenger on a flight from Cairo to London makes a heartfelt plea for Palestine.","2025-06-17T18:17:17.000Z",,"https://x.com/OnlinePalEng/status/1935039060516429912","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,628,11042,40883,317130,,,428635,"We convey the voice of the oppressed Palestinian people to the world 🇵🇸",48915,"https://pbs.twimg.com/profile_images/1711798879178379264/J-f5ZFCB_normal.jpg",236,false,151,1197,"{""post_id"":null,""profile_id"":""1318537581185896448"",""profile_name"":""PALESTINE ONLINE 🇵🇸""}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1935038931935887360/pu/vid/avc1/720x1280/gpb3ZPOv5JMAH2WN.mp4?tag=12"",""duration"":128700}]",,"blue","1318537581185896448",,"2025-07-24T02:52:57.920Z","{""url"":""https://twitter.com/1318537581185896448/status/1935039060516429912""}","{""url"":""https://x.com/OnlinePalEng"",""start_date"":"""",""end_date"":""""}",,,,
"1921098484607832497","OnlinePalEng","PALESTINE ONLINE 🇵🇸","📍From Amsterdam, Netherlands","2025-05-10T07:02:25.000Z",,"https://x.com/OnlinePalEng/status/1921098484607832497","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,391,16561,34958,296498,,,428635,"We convey the voice of the oppressed Palestinian people to the world 🇵🇸",48915,"https://pbs.twimg.com/profile_images/1711798879178379264/J-f5ZFCB_normal.jpg",236,false,204,610,"{""post_id"":null,""profile_id"":""1318537581185896448"",""profile_name"":""PALESTINE ONLINE 🇵🇸""}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1921098297437044736/pu/vid/avc1/720x1280/PNj4pI3t4BH44fIP.mp4?tag=12"",""duration"":89977}]",,"blue","1318537581185896448",,"2025-07-24T02:52:57.923Z","{""url"":""https://twitter.com/1318537581185896448/status/1921098484607832497""}","{""url"":""https://x.com/OnlinePalEng"",""start_date"":"""",""end_date"":""""}",,,,
"1301492697937702913","Noga_LR","Noga Levy-Rapoport","proud to announce this little one is now 14! very exciting times","2020-09-03T12:10:14.000Z",,"https://x.com/Noga_LR/status/1301492697937702913","{""post_id"":""1132337304461303811"",""profile_id"":""Noga_LR"",""profile_name"":""Noga Levy-Rapoport"",""data_posted"":""2019-05-25T08:45:20.000Z"",""url"":""https://x.com/Noga_LR/status/1132337304461303811"",""description"":""My little brother, a 12yo, singlehandedly organised his own #YouthStrike4Climate yday after school as he couldn’t strike due to exams. Students are finally taking back power; protest is the only way our society will truly change, &amp; the youth will lead that. @UKSCN1 @Strike4Youth https://t.co/Ltfce4v73n"",""photos"":[""https://pbs.twimg.com/media/D7bexiKX4AUeS__.jpg""],""videos"":null}",,1,1,21,,,,2183,"they/she/he✡️ social justice activist + soprano. FRSA. Contact: nogalevyrapoport@gmail.com #FreePalestine🇵🇸",4123,"https://pbs.twimg.com/profile_images/1484116551292887043/epMk95hv_normal.jpg",1008,false,0,0,"{""post_id"":null,""profile_id"":""1132205998167527424"",""profile_name"":""Noga Levy-Rapoport""}",,,,,"1132205998167527424",,"2025-07-24T02:52:57.931Z","{""url"":""https://twitter.com/1132205998167527424/status/1301492697937702913""}","{""url"":""https://x.com/Noga_LR"",""start_date"":"""",""end_date"":""""}",,,,
"1934994783358923113","OnlinePalEng","PALESTINE ONLINE 🇵🇸","A child in Gaza celebrates after managing to secure flour for his family amid the ongoing famine.","2025-06-17T15:21:21.000Z",,"https://x.com/OnlinePalEng/status/1934994783358923113","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,506,15591,74089,1087495,,,428635,"We convey the voice of the oppressed Palestinian people to the world 🇵🇸",48915,"https://pbs.twimg.com/profile_images/1711798879178379264/J-f5ZFCB_normal.jpg",236,false,436,2455,"{""post_id"":null,""profile_id"":""1318537581185896448"",""profile_name"":""PALESTINE ONLINE 🇵🇸""}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1934994597450846209/pu/vid/avc1/720x1278/nW8nN6l6BII9ffm0.mp4?tag=12"",""duration"":12144}]",,"blue","1318537581185896448",,"2025-07-24T02:52:57.931Z","{""url"":""https://twitter.com/1318537581185896448/status/1934994783358923113""}","{""url"":""https://x.com/OnlinePalEng"",""start_date"":"""",""end_date"":""""}",,,,
"1897766711555977318","sophielouisecc","Sophie Corcoran","You are a straight white man in Britain The housing market - against you The justice system - against you The job market - against you The media and the political elite - against youYoung men aren’t turning to the right because of Andrew Tate or disinformation or Elon musk they’re turning to the right because the system is being rigged against them, just because they happen to be white and male.","2025-03-06T21:50:17.000Z",,"https://x.com/sophielouisecc/status/1897766711555977318","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,799,3055,22214,597162,,,232705,"🖊️ words in Daily Express  🇬🇧 Young People Director at British PAC 🇬🇧",8356,"https://pbs.twimg.com/profile_images/1877402335615373312/H8kNtgPx_normal.jpg",4875,false,134,740,"{""post_id"":null,""profile_id"":""1063839405977337856"",""profile_name"":""Sophie Corcoran""}",,,,"blue","1063839405977337856",,"2025-07-24T02:52:57.942Z","{""url"":""https://twitter.com/1063839405977337856/status/1897766711555977318""}","{""url"":""https://x.com/sophielouisecc"",""start_date"":"""",""end_date"":""""}",,,,
"1947229327528956345","aldamu_jo","Irlandarra","Italian Oscar winner Roberto Benigni, outraged by the Israeli massacres of Palestinians in Gaza.Free Palestine 🇵🇸","2025-07-21T09:37:04.000Z",,"https://x.com/aldamu_jo/status/1947229327528956345","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,110,3697,9433,64334,,,86898,"Some people call it democracy
electing a dictator every 4 years.          

https://t.co/IWx99cH6Td

Tiocfaidh ár lá! Euskal Herria Askatu! فلسطين الحرة",32664,"https://pbs.twimg.com/profile_images/1176873787041734657/h3tz1JwW_normal.jpg",16778,false,71,286,"{""post_id"":null,""profile_id"":""1168233995945033728"",""profile_name"":""Irlandarra""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1947229232569974784/vid/avc1/720x1280/PBVdb0snPqiRPawS.mp4?tag=21"",""duration"":48251}]",,"blue","1168233995945033728",,"2025-07-24T02:52:57.943Z","{""url"":""https://twitter.com/1168233995945033728/status/1947229327528956345""}","{""url"":""https://x.com/aldamu_jo"",""start_date"":"""",""end_date"":""""}",,,,
"1902692427791577561","OnlinePalEng","PALESTINE ONLINE 🇵🇸","An American veteran waving the Palestinian flag in a gesture of solidarity 🇵🇸","2025-03-20T12:03:19.000Z",,"https://x.com/OnlinePalEng/status/1902692427791577561","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,535,6694,34626,297750,,,428635,"We convey the voice of the oppressed Palestinian people to the world 🇵🇸",48915,"https://pbs.twimg.com/profile_images/1711798879178379264/J-f5ZFCB_normal.jpg",236,false,137,498,"{""post_id"":null,""profile_id"":""1318537581185896448"",""profile_name"":""PALESTINE ONLINE 🇵🇸""}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1902692345063022592/pu/vid/avc1/718x1276/yxGy_MQjbAJ-Lp7d.mp4?tag=12"",""duration"":17949}]",,"blue","1318537581185896448",,"2025-07-24T02:52:57.946Z","{""url"":""https://twitter.com/1318537581185896448/status/1902692427791577561""}","{""url"":""https://x.com/OnlinePalEng"",""start_date"":"""",""end_date"":""""}",,,,
"1947237129769095279","aldamu_jo","Irlandarra","“There’s no justification for children starving to death.” Oscar-winning actor Joaquin Phoenix Stands with Palestine 🇵🇸","2025-07-21T10:08:04.000Z",,"https://x.com/aldamu_jo/status/1947237129769095279","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,125,556,1320,20304,,,86898,"Some people call it democracy
electing a dictator every 4 years.          

https://t.co/IWx99cH6Td

Tiocfaidh ár lá! Euskal Herria Askatu! فلسطين الحرة",32664,"https://pbs.twimg.com/profile_images/1176873787041734657/h3tz1JwW_normal.jpg",16778,false,14,45,"{""post_id"":null,""profile_id"":""1168233995945033728"",""profile_name"":""Irlandarra""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1947237046289899521/vid/avc1/1080x1920/RPaYX6619ln5mipy.mp4?tag=21"",""duration"":93738}]",,"blue","1168233995945033728",,"2025-07-24T02:52:57.947Z","{""url"":""https://twitter.com/1168233995945033728/status/1947237129769095279""}","{""url"":""https://x.com/aldamu_jo"",""start_date"":"""",""end_date"":""""}",,,,
"1911135349461672086","OnlinePalEng","PALESTINE ONLINE 🇵🇸","A human flood in the streets of Bangladesh in support of the people of Gaza","2025-04-12T19:12:29.000Z",,"https://x.com/OnlinePalEng/status/1911135349461672086","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,215,7418,34622,359723,,,428635,"We convey the voice of the oppressed Palestinian people to the world 🇵🇸",48915,"https://pbs.twimg.com/profile_images/1711798879178379264/J-f5ZFCB_normal.jpg",236,false,127,610,"{""post_id"":null,""profile_id"":""1318537581185896448"",""profile_name"":""PALESTINE ONLINE 🇵🇸""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1911135160621318144/vid/avc1/1280x720/3HwRiY1dxx_7zBNk.mp4?tag=16"",""duration"":9000}]",,"blue","1318537581185896448",,"2025-07-24T02:52:57.951Z","{""url"":""https://twitter.com/1318537581185896448/status/1911135349461672086""}","{""url"":""https://x.com/OnlinePalEng"",""start_date"":"""",""end_date"":""""}",,,,
"1934174599924822038","OnlinePalEng","PALESTINE ONLINE 🇵🇸","People took to the streets in Seoul in solidarity with Gaza 🇵🇸","2025-06-15T09:02:14.000Z",,"https://x.com/OnlinePalEng/status/1934174599924822038","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,115,8349,34447,246373,,,428635,"We convey the voice of the oppressed Palestinian people to the world 🇵🇸",48915,"https://pbs.twimg.com/profile_images/1711798879178379264/J-f5ZFCB_normal.jpg",236,false,91,731,"{""post_id"":null,""profile_id"":""1318537581185896448"",""profile_name"":""PALESTINE ONLINE 🇵🇸""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1934173655896072192/vid/avc1/720x1280/kA3aJqpGpIVSSPTz.mp4?tag=21"",""duration"":174600}]",,"blue","1318537581185896448",,"2025-07-24T02:52:57.967Z","{""url"":""https://twitter.com/1318537581185896448/status/1934174599924822038""}","{""url"":""https://x.com/OnlinePalEng"",""start_date"":"""",""end_date"":""""}",,,,
"1875326001946739088","sophielouisecc","Sophie Corcoran","I know I’m going to get a lot of abuse for this and lose friends but Yes I have joined @reformparty_uk Young people today can’t afford houses because of immigration, are losing out on jobs because of anti business governments and DEI, are surrounded by wokeness at university, are made to feel bad for loving their country and their culture, nothing works anymore, are paying extortionate amount of taxes for it to be set overseas whilst governments force our own industries and therefore the future of the country we will inherit to the point of collapse, we are paying taxes to fund migrants who have a better standard of living than what we can afford So yes enough is enough. I’ve tried for long enough behind the scenes to push for the Conservative Party to make the case to young people - they don’t want to listen, I can’t ask many more times, young people are flooding to reform to take back our country for our future and I want to fight alongside them.","2025-01-03T23:38:55.000Z",,"https://x.com/sophielouisecc/status/1875326001946739088","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}","[{""profile_id"":""1094881364887986177"",""profile_name"":""Reform UK"",""url"":""https://x.com/reformparty_uk"",""biography"":null,""is_verified"":null,""following"":null,""followers"":null}]",2310,2772,21272,653822,,,232705,"🖊️ words in Daily Express  🇬🇧 Young People Director at British PAC 🇬🇧",8356,"https://pbs.twimg.com/profile_images/1877402335615373312/H8kNtgPx_normal.jpg",4875,false,257,317,"{""post_id"":null,""profile_id"":""1063839405977337856"",""profile_name"":""Sophie Corcoran""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1875325741539196928/vid/avc1/720x720/T222Cq30u-Ze9p4n.mp4?tag=16"",""duration"":229333}]",,"blue","1063839405977337856",,"2025-07-24T02:52:57.968Z","{""url"":""https://twitter.com/1063839405977337856/status/1875326001946739088""}","{""url"":""https://x.com/sophielouisecc"",""start_date"":"""",""end_date"":""""}",,,,
"1902108112921698376","OnlinePalEng","PALESTINE ONLINE 🇵🇸","""In Gaza, there is no war; there is a genocide.""","2025-03-18T21:21:28.000Z","[""https://pbs.twimg.com/media/GmWlNxcWoAAMrq2.jpg""]","https://x.com/OnlinePalEng/status/1902108112921698376","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1008,31101,79350,1065989,,,428635,"We convey the voice of the oppressed Palestinian people to the world 🇵🇸",48915,"https://pbs.twimg.com/profile_images/1711798879178379264/J-f5ZFCB_normal.jpg",236,false,237,631,"{""post_id"":null,""profile_id"":""1318537581185896448"",""profile_name"":""PALESTINE ONLINE 🇵🇸""}",,,,"blue","1318537581185896448",,"2025-07-24T02:52:57.972Z","{""url"":""https://twitter.com/1318537581185896448/status/1902108112921698376""}","{""url"":""https://x.com/OnlinePalEng"",""start_date"":"""",""end_date"":""""}",,,,
"1916531117064159314","sophielouisecc","Sophie Corcoran","There genuinely will be no greater betrayal of British young people than renting out private accommodation to asylum seekers I cannot emphasise how unfair it is. Young people MUST wake up to this.","2025-04-27T16:33:20.000Z",,"https://x.com/sophielouisecc/status/1916531117064159314","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,250,2159,13013,196416,,,232705,"🖊️ words in Daily Express  🇬🇧 Young People Director at British PAC 🇬🇧",8356,"https://pbs.twimg.com/profile_images/1877402335615373312/H8kNtgPx_normal.jpg",4875,false,34,134,"{""post_id"":null,""profile_id"":""1063839405977337856"",""profile_name"":""Sophie Corcoran""}",,,,"blue","1063839405977337856",,"2025-07-24T02:52:57.978Z","{""url"":""https://twitter.com/1063839405977337856/status/1916531117064159314""}","{""url"":""https://x.com/sophielouisecc"",""start_date"":"""",""end_date"":""""}",,,,
"1937275055941255235","yemenstarvi","Yemen Starving","We are so hungry 🇵🇸💔","2025-06-23T22:22:20.000Z","[""https://pbs.twimg.com/media/GuKVZWQbwAE4ED5.jpg""]","https://x.com/yemenstarvi/status/1937275055941255235","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,42,876,1243,13893,,,12068,"YEMEN STARVING is a leading humanitarian organization for poor families.Registration # 14156409",817,"https://pbs.twimg.com/profile_images/1541594109525254144/8xgVcmBJ_normal.jpg",4573,false,14,17,"{""post_id"":null,""profile_id"":""1541593845317656577"",""profile_name"":""Yemen Starving""}",,,,,"1541593845317656577",,"2025-07-24T02:52:57.981Z","{""url"":""https://twitter.com/1541593845317656577/status/1937275055941255235""}","{""url"":""https://x.com/yemenstarvi"",""start_date"":"""",""end_date"":""""}",,,,
"1902820080204857480","OnlinePalEng","PALESTINE ONLINE 🇵🇸","Activists organized a silent procession for Gaza in Oslo, Norway","2025-03-20T20:30:34.000Z",,"https://x.com/OnlinePalEng/status/1902820080204857480","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,940,22656,64767,806094,,,428635,"We convey the voice of the oppressed Palestinian people to the world 🇵🇸",48915,"https://pbs.twimg.com/profile_images/1711798879178379264/J-f5ZFCB_normal.jpg",236,false,350,851,"{""post_id"":null,""profile_id"":""1318537581185896448"",""profile_name"":""PALESTINE ONLINE 🇵🇸""}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1902818075625525248/pu/vid/avc1/720x1280/Hk-zotORX22JLTlu.mp4?tag=12"",""duration"":31900}]",,"blue","1318537581185896448",,"2025-07-24T02:52:57.981Z","{""url"":""https://twitter.com/1318537581185896448/status/1902820080204857480""}","{""url"":""https://x.com/OnlinePalEng"",""start_date"":"""",""end_date"":""""}",,,,
"1913200046197158092","OnlinePalEng","PALESTINE ONLINE 🇵🇸","📍Seen in Berlin, Germany","2025-04-18T11:56:51.000Z","[""https://pbs.twimg.com/media/Go0NTYrX0AAN0AX.jpg""]","https://x.com/OnlinePalEng/status/1913200046197158092","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,566,12265,69055,609923,,,428635,"We convey the voice of the oppressed Palestinian people to the world 🇵🇸",48915,"https://pbs.twimg.com/profile_images/1711798879178379264/J-f5ZFCB_normal.jpg",236,false,92,587,"{""post_id"":null,""profile_id"":""1318537581185896448"",""profile_name"":""PALESTINE ONLINE 🇵🇸""}",,,,"blue","1318537581185896448",,"2025-07-24T02:52:57.984Z","{""url"":""https://twitter.com/1318537581185896448/status/1913200046197158092""}","{""url"":""https://x.com/OnlinePalEng"",""start_date"":"""",""end_date"":""""}",,,,
"1947499272812765341","aldamu_jo","Irlandarra","Francesca Albanese, the real candidate for the Nobel Peace Prize‘End the genocide today’ ‘End the occupation today’ ‘End the apartheid today’  Free Palestine 🇵🇸","2025-07-22T03:29:44.000Z",,"https://x.com/aldamu_jo/status/1947499272812765341","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,65,839,2030,17845,,,86898,"Some people call it democracy
electing a dictator every 4 years.          

https://t.co/IWx99cH6Td

Tiocfaidh ár lá! Euskal Herria Askatu! فلسطين الحرة",32664,"https://pbs.twimg.com/profile_images/1176873787041734657/h3tz1JwW_normal.jpg",16778,false,20,32,"{""post_id"":null,""profile_id"":""1168233995945033728"",""profile_name"":""Irlandarra""}",,"[{""video_url"":""https://video.twimg.com/amplify_video/1947499184438886400/vid/avc1/576x1024/EUwY_1B05DICgJA_.mp4?tag=21"",""duration"":120766}]",,"blue","1168233995945033728",,"2025-07-24T02:52:57.988Z","{""url"":""https://twitter.com/1168233995945033728/status/1947499272812765341""}","{""url"":""https://x.com/aldamu_jo"",""start_date"":"""",""end_date"":""""}",,,,
"1945380707280544252","yemenstarvi","Yemen Starving","There is no food in Gaza.","2025-07-16T07:11:18.000Z","[""https://pbs.twimg.com/media/Gv9hcXdXUAEcB7S.jpg""]","https://x.com/yemenstarvi/status/1945380707280544252","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,8,283,457,5614,,,12068,"YEMEN STARVING is a leading humanitarian organization for poor families.Registration # 14156409",817,"https://pbs.twimg.com/profile_images/1541594109525254144/8xgVcmBJ_normal.jpg",4573,false,3,3,"{""post_id"":null,""profile_id"":""1541593845317656577"",""profile_name"":""Yemen Starving""}",,,,,"1541593845317656577",,"2025-07-24T02:52:57.994Z","{""url"":""https://twitter.com/1541593845317656577/status/1945380707280544252""}","{""url"":""https://x.com/yemenstarvi"",""start_date"":"""",""end_date"":""""}",,,,
"1876419917886685400","sophielouisecc","Sophie Corcoran","It’s embarrassing that a foreigner (Elon musk) understands the mood of Britain more than the BRITISH prime minister","2025-01-07T00:05:45.000Z",,"https://x.com/sophielouisecc/status/1876419917886685400","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,959,2970,33387,564146,,,232705,"🖊️ words in Daily Express  🇬🇧 Young People Director at British PAC 🇬🇧",8356,"https://pbs.twimg.com/profile_images/1877402335615373312/H8kNtgPx_normal.jpg",4875,false,81,141,"{""post_id"":null,""profile_id"":""1063839405977337856"",""profile_name"":""Sophie Corcoran""}",,,,"blue","1063839405977337856",,"2025-07-24T02:52:57.996Z","{""url"":""https://twitter.com/1063839405977337856/status/1876419917886685400""}","{""url"":""https://x.com/sophielouisecc"",""start_date"":"""",""end_date"":""""}",,,,
"1450098365589598210","Noga_LR","Noga Levy-Rapoport","and their swathes of private land, do not far outweigh anything climate activists and tech innovation (that dreamy capitalist buzzword) could achieve in overturning fossil fuel industries. This is blatant greenwashing on an unreal scale and the words of Prince Charles, William 2/","2021-10-18T13:56:06.000Z",,"https://x.com/Noga_LR/status/1450098365589598210","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,1,2,20,,,,2183,"they/she/he✡️ social justice activist + soprano. FRSA. Contact: nogalevyrapoport@gmail.com #FreePalestine🇵🇸",4123,"https://pbs.twimg.com/profile_images/1484116551292887043/epMk95hv_normal.jpg",1008,false,0,0,"{""post_id"":""1450097789690650629"",""profile_id"":""1132205998167527424"",""profile_name"":""Noga_LR""}",,,,,"1132205998167527424",,"2025-07-24T02:52:58.004Z","{""url"":""https://twitter.com/1132205998167527424/status/1450098365589598210""}","{""url"":""https://x.com/Noga_LR"",""start_date"":"""",""end_date"":""""}",,,,
"1944799643516235837","OnlinePalEng","PALESTINE ONLINE 🇵🇸","After the French Parliament banned the Palestinian flag, lawmakers wore the flag's colors in a show of solidarity with Gaza.","2025-07-14T16:42:22.000Z",,"https://x.com/OnlinePalEng/status/1944799643516235837","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,310,7796,38592,743854,,,428635,"We convey the voice of the oppressed Palestinian people to the world 🇵🇸",48915,"https://pbs.twimg.com/profile_images/1711798879178379264/J-f5ZFCB_normal.jpg",236,false,197,1591,"{""post_id"":null,""profile_id"":""1318537581185896448"",""profile_name"":""PALESTINE ONLINE 🇵🇸""}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1944799450435588096/pu/vid/avc1/720x1280/u2oc80UILM24Z_Xm.mp4?tag=12"",""duration"":38196}]",,"blue","1318537581185896448",,"2025-07-24T02:52:58.001Z","{""url"":""https://twitter.com/1318537581185896448/status/1944799643516235837""}","{""url"":""https://x.com/OnlinePalEng"",""start_date"":"""",""end_date"":""""}",,,,
"1931979356047544702","againstwarvoice","Voices Against War","Last night, activists in Tel Aviv protested in support of the freedom flotilla and against the gen0cide in G4za. Now, as the Israeli forces hijacked the flotilla, know that we are standing in support of the brave activists on it.","2025-06-09T07:39:07.000Z",,"https://x.com/againstwarvoice/status/1931979356047544702","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,18,369,880,15399,,,13941,"Resisters in IsraeI-Palestine working to end the occupation of Palestine. To join the call for arms embargo click the link",1930,"https://pbs.twimg.com/profile_images/1724007373235273728/lmb7SDON_normal.png",247,false,15,30,"{""post_id"":null,""profile_id"":""1711848021082664960"",""profile_name"":""Voices Against War""}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1931979329317036032/pu/vid/avc1/360x640/V793hu9CLBOox_pI.mp4?tag=12"",""duration"":15672}]",,"blue","1711848021082664960",,"2025-07-24T02:52:58.002Z","{""url"":""https://twitter.com/1711848021082664960/status/1931979356047544702""}","{""url"":""https://x.com/againstwarvoice"",""start_date"":""10-07-2003"",""end_date"":""""}",,,,
"1924920752513356249","againstwarvoice","Voices Against War","Activists in Jerusalem marched to Netanyahu's house, going past police blockade to demonstrate against the gen0cide in G4za","2025-05-20T20:10:45.000Z",,"https://x.com/againstwarvoice/status/1924920752513356249","{""post_id"":null,""profile_id"":null,""profile_name"":null,""data_posted"":null,""url"":null,""description"":null,""photos"":null,""videos"":null}",,29,383,873,20376,,,13941,"Resisters in IsraeI-Palestine working to end the occupation of Palestine. To join the call for arms embargo click the link",1930,"https://pbs.twimg.com/profile_images/1724007373235273728/lmb7SDON_normal.png",247,false,19,19,"{""post_id"":null,""profile_id"":""1711848021082664960"",""profile_name"":""Voices Against War""}",,"[{""video_url"":""https://video.twimg.com/ext_tw_video/1924920702303371264/pu/vid/avc1/720x1280/narRfVyEGyrDdZm2.mp4?tag=12"",""duration"":25913}]",,"blue","1711848021082664960",,"2025-07-24T02:52:58.005Z","{""url"":""https://twitter.com/1711848021082664960/status/1924920752513356249""}","{""url"":""https://x.com/againstwarvoice"",""start_date"":""10-07-2003"",""end_date"":""""}",,,,
